label,model_id,display,scope,scope_value,population,metric,stat,value
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,relationship_f1,micro_f1,0.3529411764705882
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,relationship_f1,macro_precision,0.37202164502164503
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,relationship_f1,macro_recall,0.3752190476190476
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,relationship_f1,macro_f1,0.3720410747147589
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,relationship_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,chrf,macro,63.625351561596
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,1,zeros_for_failed,chrf,macro,20.869115312203487
main,qwen3.5-2b,Qwen3.5-2B,tier,1,gap,element_f1,micro_f1,0.38197927114677366
main,qwen3.5-2b,Qwen3.5-2B,tier,1,gap,element_f1,macro_f1,0.5553761100687931
main,qwen3.5-2b,Qwen3.5-2B,tier,1,gap,relationship_f1,micro_f1,0.2807896582823931
main,qwen3.5-2b,Qwen3.5-2B,tier,1,gap,relationship_f1,macro_f1,0.2134500067326769
main,qwen3.5-2b,Qwen3.5-2B,tier,1,gap,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,1,gap,chrf,macro,42.756236249392515
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,type_accuracy,accuracy,0.7022222222222222
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,type_accuracy,matched,225
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,type_accuracy,correct,158
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,type_accuracy,excluded,0
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,type_accuracy,denominator,225
main,qwen3.5-2b,Qwen3.5-2B,tier,1,compiled_only,type_accuracy,n_compiled,82
main,qwen3.5-2b,Qwen3.5-2B,tier,2,,csr,csr,0.22
main,qwen3.5-2b,Qwen3.5-2B,tier,2,,csr,compiled,55
main,qwen3.5-2b,Qwen3.5-2B,tier,2,,csr,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,micro_precision,0.7580071174377224
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,micro_recall,0.902542372881356
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,micro_f1,0.8239845261121858
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,macro_precision,0.8097880780606403
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,macro_recall,0.8784848484848485
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,macro_f1,0.827391486533263
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,element_f1,n,55
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,micro_precision,0.7580071174377224
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,micro_recall,0.19703977798334876
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,micro_f1,0.3127753303964758
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,macro_precision,0.1781533771733409
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,macro_recall,0.19326666666666667
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,macro_f1,0.18202612703731785
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,element_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,micro_precision,0.4045226130653266
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,micro_recall,0.5494880546075085
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,micro_f1,0.46599131693198265
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,macro_precision,0.45228264050398437
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,macro_recall,0.49064702973793883
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,macro_f1,0.4624498733589643
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,relationship_f1,n,55
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,micro_precision,0.4045226130653266
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,micro_recall,0.11266620013995801
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,micro_f1,0.17624521072796934
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,macro_precision,0.17150218091087657
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,macro_recall,0.17994234654234653
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,macro_f1,0.17373897213897213
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,relationship_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,chrf,macro,64.2497882682044
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,2,zeros_for_failed,chrf,macro,14.134953419004969
main,qwen3.5-2b,Qwen3.5-2B,tier,2,gap,element_f1,micro_f1,0.5112091957157099
main,qwen3.5-2b,Qwen3.5-2B,tier,2,gap,element_f1,macro_f1,0.6453653594959452
main,qwen3.5-2b,Qwen3.5-2B,tier,2,gap,relationship_f1,micro_f1,0.2897461062040133
main,qwen3.5-2b,Qwen3.5-2B,tier,2,gap,relationship_f1,macro_f1,0.2887109012199922
main,qwen3.5-2b,Qwen3.5-2B,tier,2,gap,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,2,gap,chrf,macro,50.114834849199426
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,type_accuracy,accuracy,0.7934272300469484
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,type_accuracy,matched,213
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,type_accuracy,correct,169
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,type_accuracy,excluded,0
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,type_accuracy,denominator,213
main,qwen3.5-2b,Qwen3.5-2B,tier,2,compiled_only,type_accuracy,n_compiled,55
main,qwen3.5-2b,Qwen3.5-2B,tier,3,,csr,csr,0.196
main,qwen3.5-2b,Qwen3.5-2B,tier,3,,csr,compiled,49
main,qwen3.5-2b,Qwen3.5-2B,tier,3,,csr,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,micro_precision,0.9094076655052264
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,micro_recall,0.9738805970149254
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,micro_f1,0.9405405405405406
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,macro_precision,0.9370471998323139
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,macro_recall,0.9795108519598316
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,macro_f1,0.9516946801855501
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,element_f1,n,49
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,micro_precision,0.9115646258503401
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,micro_recall,0.18268575323790048
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,micro_f1,0.3043725156161272
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,macro_precision,0.1876612511671335
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,macro_recall,0.19598412698412698
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,macro_f1,0.19053215731636783
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,element_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,micro_precision,0.4335511982570806
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,micro_recall,0.471563981042654
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,micro_f1,0.4517593643586833
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,macro_precision,0.4382274431004793
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,macro_recall,0.4602778133651353
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,macro_f1,0.44676739188747794
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,relationship_f1,n,49
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,micro_precision,0.4270386266094421
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,micro_recall,0.08457288567785805
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,micro_f1,0.14118481731110322
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,macro_precision,0.09789257884769394
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,macro_recall,0.10221445141956652
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,macro_f1,0.09956640880994568
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,relationship_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,chrf,macro,65.07722089020076
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,3,zeros_for_failed,chrf,macro,12.755135294479349
main,qwen3.5-2b,Qwen3.5-2B,tier,3,gap,element_f1,micro_f1,0.6361680249244134
main,qwen3.5-2b,Qwen3.5-2B,tier,3,gap,element_f1,macro_f1,0.7611625228691823
main,qwen3.5-2b,Qwen3.5-2B,tier,3,gap,relationship_f1,micro_f1,0.3105745470475801
main,qwen3.5-2b,Qwen3.5-2B,tier,3,gap,relationship_f1,macro_f1,0.3472009830775323
main,qwen3.5-2b,Qwen3.5-2B,tier,3,gap,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,3,gap,chrf,macro,52.32208559572142
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,type_accuracy,accuracy,0.735632183908046
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,type_accuracy,matched,261
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,type_accuracy,correct,192
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,type_accuracy,excluded,0
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,type_accuracy,denominator,261
main,qwen3.5-2b,Qwen3.5-2B,tier,3,compiled_only,type_accuracy,n_compiled,49
main,qwen3.5-2b,Qwen3.5-2B,tier,4,,csr,csr,0.06
main,qwen3.5-2b,Qwen3.5-2B,tier,4,,csr,compiled,15
main,qwen3.5-2b,Qwen3.5-2B,tier,4,,csr,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,micro_precision,0.9328358208955224
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,micro_recall,0.9615384615384616
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,micro_f1,0.946969696969697
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,macro_precision,0.9196895424836601
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,macro_recall,0.951388888888889
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,macro_f1,0.9344191919191919
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,element_f1,n,15
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,micro_precision,0.9328358208955224
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,micro_recall,0.05002000800320128
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,micro_f1,0.09494872768704898
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,macro_precision,0.05518137254901961
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,macro_recall,0.05708333333333333
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,macro_f1,0.05606515151515151
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,element_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,micro_precision,0.36363636363636365
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,micro_recall,0.3364485981308411
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,micro_f1,0.34951456310679613
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,macro_precision,0.30099258246626664
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,macro_recall,0.2716853408029879
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,macro_f1,0.28239011749054355
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,relationship_f1,n,15
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,micro_precision,0.36363636363636365
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,micro_recall,0.014625228519195612
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,micro_f1,0.028119507908611598
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,macro_precision,0.018059554947976002
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,macro_recall,0.016301120448179274
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,macro_f1,0.01694340704943261
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,relationship_f1,n,250
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,chrf,macro,63.527693295939706
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,4,zeros_for_failed,chrf,macro,3.8116615977563826
main,qwen3.5-2b,Qwen3.5-2B,tier,4,gap,element_f1,micro_f1,0.852020969282648
main,qwen3.5-2b,Qwen3.5-2B,tier,4,gap,element_f1,macro_f1,0.8783540404040404
main,qwen3.5-2b,Qwen3.5-2B,tier,4,gap,relationship_f1,micro_f1,0.3213950551981845
main,qwen3.5-2b,Qwen3.5-2B,tier,4,gap,relationship_f1,macro_f1,0.26544671044111096
main,qwen3.5-2b,Qwen3.5-2B,tier,4,gap,chrf,micro,
main,qwen3.5-2b,Qwen3.5-2B,tier,4,gap,chrf,macro,59.71603169818332
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,type_accuracy,accuracy,0.848
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,type_accuracy,matched,125
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,type_accuracy,correct,106
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,type_accuracy,excluded,0
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,type_accuracy,denominator,125
main,qwen3.5-2b,Qwen3.5-2B,tier,4,compiled_only,type_accuracy,n_compiled,15
main,qwen3.5-9b,Qwen3.5-9B,overall,,,csr,csr,0.431
main,qwen3.5-9b,Qwen3.5-9B,overall,,,csr,compiled,431
main,qwen3.5-9b,Qwen3.5-9B,overall,,,csr,n,1000
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,micro_precision,0.8026888098062476
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,micro_recall,0.8907415533128565
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,micro_f1,0.8444259567387687
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,macro_precision,0.8448508181686836
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,macro_recall,0.8993895383362424
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,macro_f1,0.8607635801603414
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,element_f1,n,431
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,micro_precision,0.8026888098062476
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,micro_recall,0.35353535353535354
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,micro_f1,0.49087172046910893
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,macro_precision,0.36413070263070263
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,macro_recall,0.3876368910229204
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,macro_f1,0.37098910304910715
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,element_f1,n,1000
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,micro_precision,0.4106850213044903
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,micro_recall,0.4710526315789474
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,micro_f1,0.43880231132901415
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,macro_precision,0.5164544660332387
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,macro_recall,0.531802810169423
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,macro_f1,0.5194600053871069
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,relationship_f1,n,431
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,micro_precision,0.4106850213044903
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,micro_recall,0.13277524637066865
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,micro_f1,0.2006726457399103
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,macro_precision,0.2585918748603259
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,macro_recall,0.2652070111830213
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,macro_f1,0.25988726232184306
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,relationship_f1,n,1000
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,chrf,micro,61.170536418665186
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,chrf,macro,62.430485548189175
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,chrf,micro,24.402511029635125
main,qwen3.5-9b,Qwen3.5-9B,overall,,zeros_for_failed,chrf,macro,26.907539271269535
main,qwen3.5-9b,Qwen3.5-9B,overall,,gap,element_f1,micro_f1,0.3535542362696598
main,qwen3.5-9b,Qwen3.5-9B,overall,,gap,element_f1,macro_f1,0.48977447711123423
main,qwen3.5-9b,Qwen3.5-9B,overall,,gap,relationship_f1,micro_f1,0.23812966558910384
main,qwen3.5-9b,Qwen3.5-9B,overall,,gap,relationship_f1,macro_f1,0.25957274306526384
main,qwen3.5-9b,Qwen3.5-9B,overall,,gap,chrf,micro,36.76802538903006
main,qwen3.5-9b,Qwen3.5-9B,overall,,gap,chrf,macro,35.52294627691964
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,type_accuracy,accuracy,0.7561219390304847
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,type_accuracy,matched,2030
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,type_accuracy,correct,1513
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,type_accuracy,excluded,29
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,type_accuracy,denominator,2001
main,qwen3.5-9b,Qwen3.5-9B,overall,,compiled_only,type_accuracy,n_compiled,431
main,qwen3.5-9b,Qwen3.5-9B,type,class,,csr,csr,0.656
main,qwen3.5-9b,Qwen3.5-9B,type,class,,csr,compiled,328
main,qwen3.5-9b,Qwen3.5-9B,type,class,,csr,n,500
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,micro_precision,0.8211382113821138
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,micro_recall,0.8952908587257618
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,micro_f1,0.8566127749801219
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,macro_precision,0.853478465978466
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,macro_recall,0.8970956723579572
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,macro_f1,0.8650911532314096
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,element_f1,n,328
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,micro_precision,0.8211382113821138
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,micro_recall,0.51712
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,micro_f1,0.6345965050068723
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,macro_precision,0.5598818736818737
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,macro_recall,0.58849476106682
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,macro_f1,0.5674997965198048
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,element_f1,n,500
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,micro_precision,0.3871313672922252
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,micro_recall,0.4563843236409608
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,micro_f1,0.41891499854946335
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,macro_precision,0.5390528019817447
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,macro_recall,0.5610866047098012
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,macro_f1,0.5443152239334519
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,relationship_f1,n,328
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,micro_precision,0.3871313672922252
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,micro_recall,0.24974057419578
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,micro_f1,0.3036164844407065
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,macro_precision,0.4236186381000245
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,macro_recall,0.4380728126896296
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,macro_f1,0.42707078690034445
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,relationship_f1,n,500
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,chrf,micro,
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,chrf,macro,63.4086205149294
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,chrf,micro,
main,qwen3.5-9b,Qwen3.5-9B,type,class,zeros_for_failed,chrf,macro,41.59605505779369
main,qwen3.5-9b,Qwen3.5-9B,type,class,gap,element_f1,micro_f1,0.22201626997324964
main,qwen3.5-9b,Qwen3.5-9B,type,class,gap,element_f1,macro_f1,0.29759135671160486
main,qwen3.5-9b,Qwen3.5-9B,type,class,gap,relationship_f1,micro_f1,0.11529851410875686
main,qwen3.5-9b,Qwen3.5-9B,type,class,gap,relationship_f1,macro_f1,0.11724443703310744
main,qwen3.5-9b,Qwen3.5-9B,type,class,gap,chrf,micro,
main,qwen3.5-9b,Qwen3.5-9B,type,class,gap,chrf,macro,21.81256545713571
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,type_accuracy,accuracy,0.8248267170762444
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,type_accuracy,matched,1616
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,type_accuracy,correct,1309
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,type_accuracy,excluded,29
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,type_accuracy,denominator,1587
main,qwen3.5-9b,Qwen3.5-9B,type,class,compiled_only,type_accuracy,n_compiled,328
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,,csr,csr,0.206
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,,csr,compiled,103
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,,csr,n,500
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,micro_precision,0.7379679144385026
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,micro_recall,0.8734177215189873
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,micro_f1,0.7999999999999999
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,macro_precision,0.81737636689093
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,macro_recall,0.9066942765971892
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,macro_f1,0.8469825707689785
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,compiled_only,element_f1,n,103
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,micro_precision,0.7379679144385026
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,micro_recall,0.15819640810087887
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,micro_f1,0.2605412208936438
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,macro_precision,0.16837953157953156
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,macro_recall,0.18677902097902097
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,macro_f1,0.17447840957840957
main,qwen3.5-9b,Qwen3.5-9B,type,sequence,zeros_for_failed,element_f1,n,500
